what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507575082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738507580167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738507581789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507605680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507605743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507605951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507609149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507621362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738507623999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507643252
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738507644795
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738507649945
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738507653179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738507654029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1738507656805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738507658312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507659398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507696577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507699227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507700613
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738507700712
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1738507701098
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1738507701215
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1738507701215
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1738507701215
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1738507701220
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1738507701220
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1738507701220
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1738507701220
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1738507701220
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1738507701229
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1738507701229
stopped,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1738507701245
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1738507701245
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1738507701254
stopped,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1738507701256
