what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738493632445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738493633329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738493724164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738493725004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738493729477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738493796424
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738493815166
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494485530
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494522353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494549094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494601264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494614112
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738494681726
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494695314
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494712539
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1738494716868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494717050
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738494729820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738494731196
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738494737182
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738494737341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494742947
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738494749384
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738494780966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494783874
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738494788097
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738494840748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738494868969
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738494868999
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738494870719
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738494894098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494978469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738494985053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494986957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738494993554
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495005325
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738495008779
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738495105350
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495109337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495123995
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495127529
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495178899
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738495184009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495330546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495360000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495364217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495366791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495368883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495371532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495373595
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495374641
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495376061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495376809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495379410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495380775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495383260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495385126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495393522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495399393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495402708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495414613
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495415282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495440315
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495443837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495446809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495447178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495453357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495454356
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495459595
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738495504737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495511808
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738495517579
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495518880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495525843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495526582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495527966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495530423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495531311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495536205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495537238
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495540193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495541721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495543168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495544069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495547746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495548815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495553560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495554493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495558468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495559260
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738495564711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495574213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495575582
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738495584981
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738495585042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495594418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495596448
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738495602166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495604053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495606528
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738495610738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1738495611564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738495612379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495619504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495619677
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495620979
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495711821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495715841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495718114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495719217
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495721120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495722818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495725981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495728316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495740382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495742138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495779348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495783741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495804654
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1738495819414
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495823975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738495827820
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495828501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495845142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738495847989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496366510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496381904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496395945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496400442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496550813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496553312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496558096
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738496561725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496563037
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738496565649
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738496592920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496595452
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738496598606
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738496625735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496627482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496628071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496629254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496677942
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496683640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496698645
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496711485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738496718730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496724478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496739893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496747159
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738496769006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496774702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496777269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496778520
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496807723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738496876602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496917731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496930085
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496934906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496938387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738496959271
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738496961312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738496973146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738496976128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738496977141
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738496978026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496980316
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738496983641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738496987510
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738497085527
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738497110508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738497122903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738497130176
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738497133398
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738497195055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738497196314
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738497277031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738497295460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738497320987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738497324490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738497339991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738497340524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738497340996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738497342432
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738497343215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738497366956
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738497374275
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738497436326
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738497439626
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738497443273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738497843148
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738498626510
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738498836285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738498838689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738498843742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498853456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498857089
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498873912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498876239
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498885892
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498897859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498906632
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498914008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498917133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498925880
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738498930688
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738498957075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498960461
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498962935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738498968456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738498977313
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738498979555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1738499006999
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738499011112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499013394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499019441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499020996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499152936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499154699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499183951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499185979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499186599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499229221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499230029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499603063
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499607072
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499714439
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738499717943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499720467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738499730286
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738499730396
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738499730440
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738499733274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738499754449
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738499755969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738499758482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738499778852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738499784935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738499785715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738499786188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738499789478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738499791478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738499793458
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738499818512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738499844002
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738499846718
